,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
9196,Hoppers Crossing,22 Strang St,3,h,555500.0,S,hockingstuart,2017-03-06,18.4,3029.0,3.0,2.0,1.0,557.0,136.0,1971.0,Wyndham,-37.87498,144.69617,Western Metropolitan,13830.0
3451,Keilor East,4a Cohen St,3,h,583000.0,S,Alexkarbon,2016-10-09,12.8,3033.0,3.0,1.0,1.0,412.0,133.0,2003.0,Moonee Valley,-37.7459,144.8643,Western Metropolitan,5629.0
1419,Brunswick West,171 Union St,3,h,1095000.0,S,Nelson,2016-10-15,5.9,3055.0,3.0,1.0,1.0,411.0,168.0,1935.0,Moreland,-37.7728,144.9478,Northern Metropolitan,7082.0
5297,Richmond,255 Coppin St,3,h,1275000.0,PI,Jellis,2016-08-10,2.6,3121.0,3.0,1.0,2.0,204.0,128.0,1900.0,Yarra,-37.8285,145.0022,Northern Metropolitan,14949.0
11470,Pakenham,4 Toorang Ct,4,h,435000.0,S,C21,2017-07-15,47.3,3810.0,4.0,2.0,2.0,553.0,553.0,2005.0,Cardinia,-38.08699,145.48273,Eastern Victoria,17384.0
5540,South Melbourne,1901/50 Albert Rd,2,u,490000.0,S,Dingle,2016-07-11,2.1,3205.0,2.0,1.0,1.0,0.0,56.0,2013.0,Port Phillip,-37.8341,144.9713,Southern Metropolitan,5943.0
11622,Carnegie,2A Walden Gr,3,h,1050000.0,VB,Eview,2017-07-22,10.1,3163.0,3.0,1.0,2.0,184.0,133.0,1990.0,Glen Eira,-37.90017,145.05812,Southern Metropolitan,7822.0
2674,Footscray,1/13 Essex St,3,h,853000.0,S,Village,2016-08-10,6.4,3011.0,3.0,1.0,1.0,0.0,141.0,2010.0,Maribyrnong,-37.7962,144.8851,Western Metropolitan,7570.0
11612,Brunswick East,408/1 Brunswick Rd,1,u,390500.0,SP,Ray,2017-07-22,4.0,3057.0,1.0,1.0,1.0,0.0,49.0,2011.0,Moreland,-37.77883,144.9776,Northern Metropolitan,5533.0
3502,Keilor East,26 Norwood Dr,3,h,705000.0,S,Nelson,2016-05-28,12.8,3033.0,3.0,1.0,2.0,616.0,201.0,1970.0,Moonee Valley,-37.7449,144.8533,Western Metropolitan,5629.0
401,Ashburton,5 Taylor St,4,h,1860000.0,S,Jellis,2016-11-27,11.0,3147.0,4.0,2.0,3.0,696.0,274.0,2000.0,Boroondara,-37.8711,145.0746,Southern Metropolitan,3052.0
10863,Werribee,9 Sherrin Ct,3,h,529000.0,S,YPA,2017-08-07,14.7,3030.0,3.0,2.0,2.0,847.0,143.0,1980.0,Wyndham,-37.884209999999996,144.67869,Western Metropolitan,16166.0
4987,Preston,34 Booth St,2,h,890000.0,S,Nelson,2016-09-24,8.8,3072.0,2.0,1.0,3.0,493.0,95.0,1950.0,Darebin,-37.74,144.9821,Northern Metropolitan,14577.0
7191,Ormond,58 Draper St,4,h,1845000.0,S,Buxton,2016-10-15,11.8,3204.0,4.0,3.0,1.0,718.0,189.0,1939.0,Glen Eira,-37.9061,145.0509,Southern Metropolitan,3578.0
2239,Elsternwick,9 Ripon Gr,4,h,1650000.0,PI,Biggin,2016-06-18,8.5,3185.0,1.0,3.0,2.0,386.0,185.0,1913.0,Glen Eira,-37.883,144.999,Southern Metropolitan,4898.0
3547,Kensington,14 Altona St,2,t,812000.0,SP,Rendina,2016-04-16,4.2,3031.0,2.0,1.0,0.0,132.0,79.0,1887.0,Melbourne,-37.7989,144.9275,Northern Metropolitan,5263.0
583,Balwyn,33 Power St,4,h,1700000.0,VB,Marshall,2016-07-30,9.7,3103.0,3.0,1.0,1.0,672.0,115.0,1935.0,Boroondara,-37.8099,145.0792,Southern Metropolitan,5682.0
1449,Brunswick West,2/494 Victoria St,3,t,815000.0,S,Ray,2016-06-27,5.9,3055.0,3.0,1.0,2.0,157.0,123.0,1999.0,Moreland,-37.7652,144.9454,Northern Metropolitan,7082.0
5854,St Kilda,64 Havelock St,2,h,1200500.0,S,hockingstuart,2016-09-24,6.1,3182.0,2.0,1.0,0.0,201.0,83.0,1915.0,Port Phillip,-37.8654,144.9809,Southern Metropolitan,13240.0
11045,Glenroy,111 Loongana Av,3,h,770000.0,PI,Barry,2017-12-08,11.2,3046.0,3.0,1.0,2.0,604.0,132.0,1960.0,Moreland,-37.70855,144.90441,Northern Metropolitan,8870.0
5161,Reservoir,4 Hickford St,3,h,655000.0,S,Love,2017-03-18,11.2,3073.0,3.0,2.0,2.0,456.0,137.0,1970.0,Darebin,-37.7061,145.0308,Northern Metropolitan,21650.0
6935,Fawkner,34a Preston St,3,h,631000.0,S,hockingstuart,2016-09-24,12.4,3060.0,3.0,2.0,2.0,297.0,133.0,2012.0,Moreland,-37.6994,144.9686,Northern Metropolitan,5070.0
9723,Skye,20 Overall Dr,4,h,555698.0,SP,Ray,2017-06-17,34.7,3977.0,4.0,2.0,1.0,534.0,152.0,2002.0,Frankston,-38.09083,145.20139,South-Eastern Metropolitan,2756.0
2857,Glen Iris,3 Fairview Gr,5,h,3365000.0,S,RT,2016-05-28,9.2,3146.0,5.0,2.0,2.0,1339.0,270.0,1925.0,Stonnington,-37.8649,145.0547,Southern Metropolitan,10412.0
2566,Fitzroy North,92 Scotchmer St,2,h,1008000.0,S,LITTLE,2016-06-08,3.5,3068.0,2.0,1.0,1.0,150.0,77.0,1890.0,Yarra,-37.7833,144.9819,Northern Metropolitan,6244.0
7297,Albion,2/32 Forrest St,3,u,560000.0,S,Douglas,2017-02-25,13.9,3020.0,3.0,2.0,7.0,420.0,150.0,1970.0,Brimbank,-37.7848,144.8231,Western Metropolitan,2185.0
10265,Essendon West,36 Ruby St,3,h,1050000.0,VB,Barry,2017-05-27,7.5,3040.0,3.0,3.0,1.0,846.0,187.0,1940.0,Moonee Valley,-37.75228,144.88429,Western Metropolitan,588.0
12151,Sandringham,1/10 Reno Rd,4,h,1235000.0,S,Hodges,2017-07-29,15.2,3191.0,4.0,2.0,2.0,404.0,165.0,1925.0,Bayside,-37.95882,145.02138,Southern Metropolitan,4497.0
11876,Albion,1/26 Talmage St,3,t,580000.0,PI,Douglas,2017-07-29,10.5,3020.0,3.0,2.0,2.0,175.0,110.0,2014.0,Brimbank,-37.77856,144.82443,Western Metropolitan,2185.0
5425,Richmond,104/8 Howard St,1,u,385000.0,VB,RT,2016-11-27,2.6,3121.0,1.0,1.0,1.0,0.0,50.0,2005.0,Yarra,-37.8331,144.9975,Northern Metropolitan,14949.0
10752,Mill Park,49 Romano Av,4,h,550000.0,S,Ray,2017-08-07,17.9,3082.0,4.0,2.0,1.0,531.0,175.0,1970.0,Whittlesea,-37.65121,145.05404,Northern Metropolitan,10529.0
3929,Maribyrnong,104/5 Ordnance Res,2,u,400000.0,SP,Biggin,2016-12-11,8.7,3032.0,2.0,1.0,2.0,3967.0,87.0,2007.0,Maribyrnong,-37.7706,144.8805,Western Metropolitan,4918.0
11532,Warrandyte,24 Fossickers Wy,3,h,826000.0,S,Gardiner,2017-07-15,21.1,3113.0,3.0,2.0,0.0,830.0,135.0,1975.0,Manningham,-37.75079,145.20617,Eastern Metropolitan,2003.0
5065,Reservoir,1/40 McComas St,2,u,410000.0,S,Love,2016-07-11,11.2,3073.0,2.0,1.0,1.0,180.0,61.0,2004.0,Darebin,-37.7283,145.0207,Northern Metropolitan,21650.0
7407,Caulfield East,75 Grange Rd,5,h,1335000.0,S,Gary,2016-07-16,9.3,3145.0,5.0,2.0,1.0,521.0,208.0,1915.0,Glen Eira,-37.8868,145.0462,Southern Metropolitan,608.0
3648,Kew,61 Molesworth St,3,h,3650000.0,VB,Jellis,2016-08-22,5.6,3101.0,3.0,2.0,3.0,1353.0,282.0,1960.0,Boroondara,-37.8006,145.0218,Southern Metropolitan,10331.0
7410,Seaholme,13 Sussex St,5,h,1415000.0,S,Greg,2016-09-17,12.7,3018.0,5.0,3.0,6.0,705.0,313.0,2005.0,Hobsons Bay,-37.864000000000004,144.8437,Western Metropolitan,852.0
7202,Ormond,1/25 Murray Rd,3,u,820000.0,PI,Buxton,2016-05-22,11.8,3204.0,3.0,2.0,1.0,238.0,127.0,1998.0,Glen Eira,-37.9062,145.02700000000004,Southern Metropolitan,3578.0
768,Bentleigh,43 Godfrey St,5,h,1900000.0,S,Woodards,2017-02-25,13.0,3204.0,5.0,2.0,2.0,567.0,250.0,1926.0,Glen Eira,-37.9144,145.0401,Southern Metropolitan,6795.0
4558,Oakleigh South,9 Emerald St,3,h,921000.0,S,hockingstuart,2017-03-18,14.7,3167.0,3.0,1.0,2.0,535.0,129.0,1970.0,Kingston,-37.9377,145.0856,South-Eastern Metropolitan,3692.0
1742,Carnegie,1/108 Truganini Rd,3,t,970000.0,PI,Marshall,2016-05-14,11.4,3163.0,3.0,2.0,2.0,325.0,223.0,2005.0,Glen Eira,-37.8933,145.0546,Southern Metropolitan,7822.0
4492,Northcote,4 Clifton St,5,h,1820000.0,SP,hockingstuart,2016-05-28,5.5,3070.0,5.0,3.0,2.0,344.0,230.0,1939.0,Darebin,-37.7677,145.0085,Northern Metropolitan,11364.0
9861,Dingley Village,13 Dorrington Ct,3,h,801000.0,SP,Ray,2017-06-24,22.2,3172.0,3.0,2.0,1.0,526.0,189.0,1980.0,Kingston,-37.98217,145.14061,South-Eastern Metropolitan,3940.0
3183,Hawthorn,3/35 Creswick St,2,u,815000.0,PI,Jellis,2016-06-18,4.6,3122.0,2.0,1.0,1.0,0.0,93.0,1940.0,Boroondara,-37.8184,145.0163,Southern Metropolitan,11308.0
11337,Donvale,6/22 Powers St,3,t,920000.0,S,Barry,2017-07-15,16.1,3111.0,3.0,2.0,2.0,239.0,187.0,2007.0,Manningham,-37.77323,145.18028999999999,Eastern Metropolitan,4790.0
4450,Northcote,4/140 Darebin Rd,3,u,810000.0,SP,Jellis,2016-09-17,5.5,3070.0,3.0,1.0,2.0,150.0,119.0,2000.0,Darebin,-37.7648,145.0098,Northern Metropolitan,11364.0
7059,Heidelberg,2/3 Andrews St,2,u,475000.0,S,Stockdale,2016-05-28,10.6,3084.0,2.0,1.0,2.0,247.0,68.0,1974.0,Banyule,-37.7502,145.069,Eastern Metropolitan,2890.0
7892,Glen Iris,2/8 Lithgow St,2,u,910000.0,S,Fletchers,2017-04-29,9.2,3146.0,2.0,1.0,1.0,157.0,97.0,1970.0,Boroondara,-37.8499,145.0814,Southern Metropolitan,10412.0
3264,Heidelberg Heights,484 Waterdale Rd,3,h,915000.0,S,Miles,2017-02-25,10.5,3081.0,3.0,1.0,1.0,748.0,101.0,1950.0,Banyule,-37.7416,145.0481,Eastern Metropolitan,2947.0
1655,Canterbury,47 Warburton Rd,3,h,1680000.0,S,Fletchers,2016-09-17,9.0,3126.0,3.0,2.0,1.0,325.0,197.0,1910.0,Boroondara,-37.826,145.0729,Southern Metropolitan,3265.0
2354,Essendon,32 Vanberg Rd,4,h,1670000.0,S,Nelson,2017-04-03,8.0,3040.0,4.0,2.0,1.0,291.0,183.0,1920.0,Moonee Valley,-37.7544,144.9325,Western Metropolitan,9264.0
6874,Essendon West,461 Buckley St,3,h,787500.0,S,Nelson,2016-12-11,9.8,3040.0,3.0,1.0,1.0,556.0,105.0,1940.0,Moonee Valley,-37.7537,144.8856,Western Metropolitan,588.0
10095,Aberfeldie,5 Rita St,5,h,2905000.0,S,Rendina,2017-05-27,7.5,3040.0,5.0,3.0,2.0,557.0,364.0,2010.0,Moonee Valley,-37.76181,144.89327,Western Metropolitan,1543.0
390,Ashburton,2/17 Ashburn Gr,3,t,900000.0,S,Jellis,2016-11-19,11.0,3147.0,3.0,2.0,2.0,153.0,110.0,1990.0,Boroondara,-37.8655,145.0808,Southern Metropolitan,3052.0
6207,Templestowe Lower,40 Dellfield Dr,5,h,950000.0,PI,Barry,2016-10-09,13.8,3107.0,5.0,3.0,2.0,700.0,220.0,1973.0,Manningham,-37.7658,145.124,Eastern Metropolitan,5420.0
2353,Essendon,76 Ogilvie St,3,h,960000.0,S,Brad,2017-04-03,8.0,3040.0,3.0,1.0,2.0,549.0,106.0,1950.0,Moonee Valley,-37.7479,144.8931,Western Metropolitan,9264.0
3492,Keilor East,24 Yallop Ct,4,h,735000.0,SP,Nelson,2016-09-24,12.8,3033.0,4.0,2.0,2.0,547.0,184.0,2000.0,Moonee Valley,-37.7381,144.8554,Western Metropolitan,5629.0
9962,Moonee Ponds,4/342 Ascot Vale Rd,1,u,286000.0,PI,Nelson,2017-06-24,6.2,3039.0,1.0,1.0,1.0,114.0,42.2,1970.0,Moonee Valley,-37.76911,144.92472,Western Metropolitan,6232.0
8074,Malvern East,414 Waverley Rd,3,h,1220000.0,S,Jellis,2017-04-29,11.2,3145.0,3.0,1.0,2.0,446.0,134.0,1980.0,Stonnington,-37.8784,145.0654,Southern Metropolitan,8801.0
10202,Clayton,7 Jaguar Dr,4,h,1040000.0,S,Buxton,2017-05-27,16.7,3168.0,4.0,2.0,2.0,735.0,130.0,1970.0,Monash,-37.92374,145.13222,South-Eastern Metropolitan,5837.0
9862,Dingley Village,22 Shannon Ct,5,h,955000.0,S,Ray,2017-06-24,22.2,3172.0,5.0,3.0,2.0,619.0,153.0,1975.0,Kingston,-37.97545,145.12053999999995,South-Eastern Metropolitan,3940.0
3127,Hawthorn,7 Brook St,3,h,2000000.0,S,Nelson,2016-06-08,4.6,3122.0,3.0,2.0,1.0,460.0,176.0,1940.0,Boroondara,-37.8155,145.019,Southern Metropolitan,11308.0
10540,Thornbury,2/124 Flinders St,2,u,745000.0,S,McGrath,2017-05-27,7.0,3071.0,2.0,1.0,1.0,120.0,70.0,1975.0,Darebin,-37.756679999999996,145.00929,Northern Metropolitan,8870.0
5841,St Kilda,5/46 Greeves St,2,u,431000.0,S,McGrath,2016-06-18,6.1,3182.0,2.0,1.0,1.0,0.0,71.0,1940.0,Port Phillip,-37.8665,144.9833,Southern Metropolitan,13240.0
6727,Aberfeldie,40 Clifton St,4,h,1646000.0,S,Rendina,2017-04-03,9.1,3040.0,4.0,3.0,2.0,757.0,157.0,1950.0,Moonee Valley,-37.7606,144.8909,Western Metropolitan,1543.0
221,Armadale,8/19 Mercer Rd,2,u,599000.0,S,Jellis,2016-03-09,6.3,3143.0,2.0,1.0,1.0,0.0,76.0,1964.0,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836.0
6421,Viewbank,16/86 Graham Rd,2,u,555000.0,SP,Miles,2016-10-12,13.8,3084.0,2.0,1.0,2.0,197.0,90.0,1980.0,Banyule,-37.7393,145.0806,Eastern Metropolitan,2698.0
4314,Niddrie,44 Jackson St,5,h,1400000.0,VB,Nelson,2016-09-17,11.2,3042.0,4.0,2.0,2.0,650.0,290.0,2005.0,Moonee Valley,-37.7391,144.8875,Western Metropolitan,2291.0
515,Balwyn,349 Union Rd,6,h,4000000.0,VB,Jellis,2016-03-12,9.7,3103.0,6.0,4.0,7.0,2051.0,449.0,1935.0,Boroondara,-37.8051,145.1016,Southern Metropolitan,5682.0
11119,Mentone,5 Napier St,4,h,2025000.0,S,Greg,2017-12-08,20.0,3194.0,4.0,2.0,2.0,408.0,274.0,2010.0,Kingston,-37.98707,145.0609,South-Eastern Metropolitan,6162.0
2073,Coburg North,24 Norris St,4,h,792000.0,SP,Jellis,2016-07-26,9.2,3058.0,4.0,2.0,1.0,320.0,131.0,1950.0,Moreland,-37.7242,144.9612,Northern Metropolitan,3445.0
3360,Ivanhoe,20 Locksley Rd,4,h,2400000.0,S,Jellis,2016-04-06,7.9,3079.0,0.0,2.0,2.0,1252.0,201.0,1920.0,Banyule,-37.7727,145.0484,Eastern Metropolitan,5549.0
928,Bentleigh East,98 Brady Rd,4,h,1175000.0,S,RT,2017-02-25,13.9,3165.0,4.0,2.0,2.0,620.0,158.0,1980.0,Glen Eira,-37.9281,145.0669,Southern Metropolitan,10969.0
6095,Sunshine West,4 Day St,3,h,520000.0,S,Barry,2016-06-27,13.5,3020.0,3.0,1.0,2.0,691.0,170.0,1960.0,Brimbank,-37.7886,144.8138,Western Metropolitan,6763.0
2761,Glen Iris,6 Chester St,3,h,1600000.0,VB,Fletchers,2016-07-05,9.2,3146.0,3.0,2.0,1.0,704.0,134.0,1940.0,Boroondara,-37.852,145.0942,Southern Metropolitan,10412.0
2090,Collingwood,307/11 Hoddle St,1,u,372000.0,SP,Woodards,2016-08-10,1.6,3066.0,1.0,1.0,1.0,0.0,65.0,2005.0,Yarra,-37.809,144.9911,Northern Metropolitan,4553.0
10957,Caroline Springs,25 Coppin La,4,h,870000.0,S,Barry,2017-12-08,14.8,3023.0,4.0,2.0,2.0,463.0,307.0,2012.0,Melton,-37.73531,144.74335,Western Metropolitan,7719.0
1400,Brunswick West,64 Pearson St,3,h,955000.0,S,hockingstuart,2016-07-05,5.9,3055.0,3.0,1.0,0.0,220.0,93.0,1930.0,Moreland,-37.7659,144.9494,Northern Metropolitan,7082.0
2595,Fitzroy North,273 Glenlyon Rd,2,h,1222500.0,S,Chambers,2016-11-19,3.5,3068.0,2.0,1.0,2.0,487.0,105.0,1940.0,Moreland,-37.7737,144.9822,Northern Metropolitan,6244.0
2965,Gowanbrae,18 Primula Bvd,4,h,800000.0,S,Nelson,2016-07-26,13.6,3043.0,4.0,2.0,2.0,719.0,251.0,2000.0,Moreland,-37.7062,144.8978,Western Metropolitan,1071.0
12110,Nunawading,2/281 Springvale Rd,3,u,813000.0,S,Ray,2017-07-29,15.4,3131.0,3.0,2.0,2.0,266.0,134.0,2001.0,Whitehorse,-37.829229999999995,145.1744,Eastern Metropolitan,4973.0
10979,Croydon,57A Binbrook Dr,3,h,730000.0,SP,Fletchers,2017-12-08,23.0,3136.0,3.0,2.0,2.0,269.0,150.0,2007.0,Maroondah,-37.78499,145.2647,Eastern Metropolitan,11925.0
6376,Toorak,4/83 Grange Rd,3,t,1550000.0,VB,Kay,2016-10-15,4.6,3142.0,3.0,2.0,2.0,117.0,214.0,2000.0,Stonnington,-37.8343,145.0112,Southern Metropolitan,7217.0
1839,Caulfield South,1/2 Griffiths St,4,t,1030000.0,VB,Gary,2016-10-12,9.3,3162.0,4.0,2.0,2.0,216.0,165.0,1995.0,Glen Eira,-37.8887,145.0318,Southern Metropolitan,5051.0
12197,Werribee,18 Conquest Dr,4,h,645000.0,PI,hockingstuart,2017-07-29,14.7,3030.0,4.0,2.0,2.0,555.0,237.0,2002.0,Wyndham,-37.89359,144.66911000000005,Western Metropolitan,16166.0
11301,Brunswick East,2/111 Victoria St,2,t,702500.0,PI,Jellis,2017-07-15,4.0,3057.0,2.0,2.0,1.0,65.0,78.0,2013.0,Moreland,-37.76812,144.97413999999995,Northern Metropolitan,5533.0
3739,Maidstone,10 Thomson St,3,h,832000.0,SP,Sweeney,2016-12-11,9.2,3012.0,3.0,1.0,2.0,300.0,125.0,1950.0,Maribyrnong,-37.7896,144.8752,Western Metropolitan,3873.0
869,Bentleigh East,790 North Rd,5,h,1600000.0,S,Buxton,2016-07-16,13.9,3165.0,4.0,2.0,2.0,659.0,315.0,1930.0,Glen Eira,-37.906,145.0547,Southern Metropolitan,10969.0
6132,Surrey Hills,1/21 Wharton St,2,u,760000.0,S,Noel,2016-08-10,11.2,3127.0,2.0,1.0,1.0,681.0,80.0,1968.0,Boroondara,-37.8159,145.091,Southern Metropolitan,5457.0
1408,Brunswick West,107/480 Albion St,2,u,400500.0,SP,Nelson,2017-11-02,5.9,3055.0,2.0,1.0,1.0,0.0,70.0,2013.0,Moreland,-37.7582,144.94,Northern Metropolitan,7082.0
6413,Viewbank,81 Martins La,3,h,880000.0,SP,Buckingham,2016-03-12,13.8,3084.0,3.0,2.0,4.0,704.0,167.0,1970.0,Banyule,-37.7327,145.0913,Eastern Metropolitan,2698.0
2288,Elwood,32 Burns St,4,h,1875000.0,S,Pride,2016-12-11,7.7,3184.0,4.0,2.0,0.0,223.0,173.0,1910.0,Port Phillip,-37.882,144.993,Southern Metropolitan,8989.0
8764,Canterbury,108/2 Gascoyne St,2,u,816000.0,S,Nelson,2017-01-07,8.4,3126.0,2.0,2.0,1.0,8140.0,86.5,2015.0,Boroondara,-37.82091,145.06011,Southern Metropolitan,3265.0
10961,Caulfield North,75 Normanby Rd,4,h,1925000.0,PI,Marshall,2017-12-08,7.8,3161.0,4.0,2.0,2.0,494.0,176.0,1900.0,Glen Eira,-37.87206,145.03512,Southern Metropolitan,6923.0
1827,Caulfield North,123 Normanby Rd,4,h,2170000.0,S,Gary,2016-08-28,8.1,3161.0,4.0,2.0,1.0,810.0,215.0,1915.0,Glen Eira,-37.8698,145.0325,Southern Metropolitan,6923.0
6500,Williamstown,20 Bates Dr,3,h,1200000.0,S,Williams,2016-07-11,8.0,3016.0,3.0,2.0,2.0,348.0,200.0,1997.0,Hobsons Bay,-37.8578,144.8799,Western Metropolitan,6380.0
6216,Templestowe Lower,2/47 Parker St,2,t,678000.0,S,Barry,2016-10-15,13.8,3107.0,2.0,1.0,1.0,340.0,90.0,1980.0,Manningham,-37.7564,145.1195,Eastern Metropolitan,5420.0
11409,Kensington,11/12 Mawbey St,2,u,535000.0,PI,Edward,2017-07-15,3.4,3031.0,2.0,2.0,1.0,0.0,110.0,1998.0,Melbourne,-37.79013,144.92359,Northern Metropolitan,5263.0
5296,Richmond,406/20 Burnley St,1,u,345000.0,PI,Ray,2016-08-10,2.6,3121.0,1.0,1.0,1.0,8223.0,45.0,2012.0,Yarra,-37.8127,145.0094,Northern Metropolitan,14949.0
3631,Kew,4/34 Dean St,2,u,890000.0,S,Jellis,2016-09-17,5.6,3101.0,2.0,2.0,1.0,89.0,87.0,1965.0,Boroondara,-37.8148,145.0571,Southern Metropolitan,10331.0
11239,Vermont,11 Manhattan Sq,4,h,980000.0,S,hockingstuart,2017-12-08,17.2,3133.0,4.0,2.0,0.0,539.0,192.0,1978.0,Whitehorse,-37.83459000000001,145.21264,Eastern Metropolitan,4181.0
3769,Maidstone,2/13 Radio St,2,t,600000.0,S,Jas,2016-08-28,9.2,3012.0,2.0,2.0,1.0,145.0,112.0,2012.0,Maribyrnong,-37.7801,144.869,Western Metropolitan,3873.0
6011,Sunshine North,13 Surman Ct,3,h,480000.0,PI,Douglas,2016-06-08,13.3,3020.0,3.0,1.0,2.0,546.0,99.0,1978.0,Brimbank,-37.7555,144.8295,Western Metropolitan,4217.0
11127,Mordialloc,8 Ashmore Av,4,h,1800000.0,SP,Buxton,2017-12-08,21.5,3195.0,4.0,2.0,2.0,656.0,303.0,1950.0,Kingston,-38.00119,145.08588999999995,South-Eastern Metropolitan,3650.0
4167,Moorabbin,15 Genoa St,3,h,937000.0,S,Hodges,2016-10-09,14.6,3189.0,3.0,2.0,1.0,534.0,104.0,1960.0,Kingston,-37.9426,145.0568,Southern Metropolitan,2555.0
11485,Reservoir,2/27 Horton St,2,t,710000.0,S,Raine,2017-07-15,12.0,3073.0,2.0,2.0,1.0,126.0,138.0,2013.0,Darebin,-37.72357,144.98561999999995,Northern Metropolitan,21650.0
10248,Elwood,1/203 Brighton Rd,2,u,902000.0,S,RT,2017-05-27,7.2,3184.0,2.0,1.0,0.0,702.0,86.0,1940.0,Port Phillip,-37.87944,144.99375,Southern Metropolitan,8989.0
2129,Doncaster,2 Nola St,3,h,1125000.0,VB,hockingstuart,2017-04-03,13.9,3108.0,3.0,2.0,2.0,819.0,173.0,1970.0,Manningham,-37.781,145.1036,Eastern Metropolitan,9028.0
3955,Maribyrnong,33 River St,4,h,1215000.0,S,Raine,2016-09-24,8.7,3032.0,4.0,3.0,4.0,613.0,142.0,1950.0,Maribyrnong,-37.7799,144.8879,Western Metropolitan,4918.0
404,Ashburton,9 Pitt St,4,h,1950000.0,S,Tim,2016-05-28,11.0,3147.0,4.0,2.0,2.0,844.0,278.0,1940.0,Boroondara,-37.8715,145.0688,Southern Metropolitan,3052.0
39,Airport West,50 Bedford St,3,h,730000.0,VB,Nelson,2016-03-12,13.5,3042.0,3.0,2.0,1.0,0.0,145.0,1965.0,Moonee Valley,-37.7203,144.8755,Western Metropolitan,3464.0
1893,Clifton Hill,3/30 Edmund St,2,u,495000.0,S,iTRAK,2016-08-13,3.4,3068.0,2.0,1.0,1.0,515.0,50.0,1970.0,Yarra,-37.7875,145.0049,Northern Metropolitan,2954.0
1097,Brighton,7 Chavasse St,3,h,1875000.0,S,Hodges,2016-08-13,11.2,3186.0,3.0,2.0,2.0,275.0,170.0,1991.0,Bayside,-37.9153,144.9924,Southern Metropolitan,10579.0
3169,Hawthorn,4 Ardene Ct,5,h,3950000.0,S,Jellis,2016-04-16,4.6,3122.0,4.0,2.0,3.0,1236.0,340.0,1890.0,Boroondara,-37.8257,145.0321,Southern Metropolitan,11308.0
11595,Bentleigh,2/21 Vickery St,2,u,410000.0,PI,hockingstuart,2017-07-22,11.4,3204.0,2.0,1.0,1.0,834.0,75.0,1967.0,Glen Eira,-37.916270000000004,145.03892,Southern Metropolitan,6795.0
10518,St Kilda,4/57 Chapel St,1,u,480000.0,PI,Buxton,2017-05-27,5.0,3182.0,1.0,1.0,1.0,0.0,64.0,1930.0,Port Phillip,-37.86305,144.9911,Southern Metropolitan,13240.0
8908,Oak Park,13 Kiama St,2,t,610000.0,S,Nelson,2017-01-07,11.2,3046.0,2.0,1.0,1.0,182.0,112.0,2015.0,Moreland,-37.711999999999996,144.91761,Northern Metropolitan,2651.0
5582,South Yarra,43/100 Commercial Rd,3,u,1230000.0,S,Kay,2016-03-12,3.3,3141.0,3.0,2.0,2.0,0.0,138.0,1998.0,Melbourne,-37.8453,144.9849,Southern Metropolitan,14887.0
1038,Braybrook,14 Rose St,3,h,565000.0,S,Nelson,2016-11-27,10.8,3019.0,3.0,2.0,1.0,566.0,78.0,1970.0,Maribyrnong,-37.7844,144.8523,Western Metropolitan,3589.0
5342,Richmond,35 Shelley St,2,h,905000.0,S,Biggin,2016-10-15,2.6,3121.0,2.0,1.0,0.0,139.0,54.0,1920.0,Yarra,-37.8118,144.9937,Northern Metropolitan,14949.0
1199,Brighton East,2/19 Hemming St,3,u,880000.0,S,Buxton,2017-11-02,10.7,3187.0,3.0,2.0,2.0,304.0,34.0,1990.0,Bayside,-37.9308,145.0316,Southern Metropolitan,6938.0
9706,Richmond,17/47 Mary St,3,h,1190000.0,S,Biggin,2017-06-17,2.4,3121.0,3.0,2.0,1.0,105.0,110.0,1997.0,Yarra,-37.821459999999995,145.00203,Northern Metropolitan,14949.0
3197,Hawthorn,5 Wattle Gr,3,h,1855000.0,S,Marshall,2016-08-22,4.6,3122.0,3.0,1.0,1.0,304.0,125.0,1900.0,Boroondara,-37.8253,145.0287,Southern Metropolitan,11308.0
7070,Ivanhoe East,31 Keam St,4,h,2200000.0,S,Miles,2016-12-11,9.0,3079.0,4.0,2.0,2.0,1004.0,247.0,1935.0,Banyule,-37.7689,145.0665,Eastern Metropolitan,1554.0
9898,Greensborough,15 Carnon St,3,h,895000.0,S,Morrison,2017-06-24,16.1,3088.0,3.0,2.0,2.0,1036.0,132.0,1954.0,Banyule,-37.69538,145.11543,Northern Metropolitan,8524.0
12020,Glenroy,20A Apsley St,3,h,820000.0,S,Stockdale,2017-07-29,11.2,3046.0,3.0,1.0,4.0,650.0,135.0,1950.0,Moreland,-37.707679999999996,144.92586,Northern Metropolitan,8870.0
7778,Collingwood,1/78 Oxford St,2,t,945000.0,S,Jellis,2017-08-04,1.6,3066.0,2.0,1.0,1.0,15900.0,98.0,1880.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553.0
95,Albert Park,4a Gatehouse La,3,h,1370000.0,S,Greg,2016-12-06,3.3,3206.0,3.0,2.0,2.0,0.0,85.0,2000.0,Port Phillip,-37.8451,144.9511,Southern Metropolitan,3280.0
